Comment link,Commenter's Name,Commenter's Channel,Likes,Responses,Posted time,Edited time,comment,video title,labels,keyword 1,keyword 2,keyword 3
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgyIhXi6V8K8y1GQ6IB4AaABAg,NeptuneOW,http://www.youtube.com/channel/UCzi5LUIdqU9O9EEb-guZUUQ,7,0,2021-06-03T12:59:56Z,2021-06-03T12:59:56Z,Shuffling cards would of gone far in my bracket.,Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgwbE2y47tThMeWJV054AaABAg,Makayla Mueller,http://www.youtube.com/channel/UCKQNwfOsM5dOisSb75SCj1Q,7,0,2021-06-03T10:01:52Z,2021-06-03T10:01:52Z,good morning mythical friends! <br>it is 3am where i live but i am still not asleep :],Best Sound Test,,,mythical,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugx6oIdFJAm6XFlxO3J4AaABAg,Skorpanskurk,http://www.youtube.com/channel/UCAqV0mE6cMc6sZd7hDRd2Hg,7,1,2021-06-07T10:19:53Z,2021-06-07T10:19:53Z,I love to imagine that their travelling is real am I childish?,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgyBT-zru9QPXNJEyLN4AaABAg,JoeFalcone,http://www.youtube.com/channel/UCLwzLzUabk9LkEm8klrJktA,7,0,2021-06-08T00:41:27Z,2021-06-08T00:41:27Z,Love you guys but this alternate universe series is probably my least favorite,Alternate Universe Snacks,,you guys,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugwyfd8IzqhlpOIT6DJ4AaABAg,Jennifer Pennypacker,http://www.youtube.com/channel/UCwJTqob2IUiWRXhwjYKJoyw,7,0,2021-06-08T00:37:26Z,2021-06-08T00:37:26Z,Is no one else frustrated that they didnt actually try the Bottom Ramen?!?! The gross taste tests are some of the best parts of the video. So sad right now 😢,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgwyYSGnD3_cU5klssV4AaABAg,acelaces fr,http://www.youtube.com/channel/UCF6oM0FnyDx9JUvJUacNSFQ,7,4,2021-06-07T10:23:17Z,2021-06-07T10:23:17Z,Bottom ramen for second most blursed bit in GMM history,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgwVvqbAxwMdyWn7_F54AaABAg,Miniki Abzurdah,http://www.youtube.com/channel/UCLl2vKMpYDwY0Jeh19XjuBA,6,0,2021-06-04T10:18:58Z,2021-06-04T10:18:58Z,"Ok but, Rhett's shirt… where can I get it? I need that in my life.",Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgxUiLWCBF9JbxPrha94AaABAg,Caleb Chandler,http://www.youtube.com/channel/UC3YhmXfd6mgue0bZ6sN51bg,6,0,2021-06-04T11:40:39Z,2021-06-04T11:40:39Z,They should do an episode where link shows us how he does laundry <br>( day 94 of trying ),Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=Ugxm8hVaRhH16XZPy7J4AaABAg,Angellaye,http://www.youtube.com/channel/UC-BwTMjk0_aXTh6hlnO1fzQ,6,0,2021-06-04T12:27:40Z,2021-06-04T12:27:40Z,"okay now, Ya'll are definitely going through my Google History",Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgzMdFRFecfnqve1PCR4AaABAg,Laramie,http://www.youtube.com/channel/UCozWPz8AAA9pUbSDGzPwzxQ,6,0,2021-06-04T16:30:55Z,2021-06-04T16:31:02Z,I love how Stevie just straight up cheats and it makes them so happy. She is their mom,Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=Ugye3fEAXospDhTZO4h4AaABAg,LiveAction Link,http://www.youtube.com/channel/UCy6Huhu5bWkxMmdPICVptwQ,6,0,2021-06-04T10:50:07Z,2021-06-04T10:50:07Z,I think this is the first time they've done so bad at a game that they had to cheat,Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgwI3MjYHKIqgNxv7Qp4AaABAg,David Mužík,http://www.youtube.com/channel/UCLBcxs5sTRramMVMkYu11_g,6,1,2021-06-04T10:29:31Z,2021-06-04T10:29:31Z,Sugar is healthy when compared to artificial sweeteners (not stevia)...let that sink in,Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgxP0okaypN0_gR7V9p4AaABAg,Charles Darwin,http://www.youtube.com/channel/UCEn4MokcYZf8o_TbSIHe2MQ,6,0,2021-06-04T10:11:38Z,2021-06-04T10:11:38Z,"Rhett and link and fake sugar have a lot in common. Better than average, makes ya heart weak, and its how i start my day",Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgyCNZ-IDukYwZpRBep4AaABAg,DMDestroyer,http://www.youtube.com/channel/UCh89rz5U-cWmCIIH2HprJEw,6,0,2021-06-04T12:46:14Z,2021-06-04T12:46:14Z,Is it just me that wants LTAT to come back? I don't remember why they stopped doing it,Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgwcmohpCmr0-sM1Ctd4AaABAg,animerlzs85,http://www.youtube.com/channel/UCCeEEBwFrxslDyIAwtcVFLw,6,0,2021-05-31T07:44:44Z,2021-05-31T07:44:44Z,"if i was stranded on a deserted island, I'd bring insulin.",International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgzLXIhuU4fuxYUidAB4AaABAg,Scott93,http://www.youtube.com/channel/UC40RPHTUlU-qj2TddWBGuIA,6,3,2021-05-24T10:48:47Z,2021-05-24T10:48:47Z,I'm having surgery in the morning. Please pray for me.,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgzRzoavtOzvKnr8DqJ4AaABAg,Eternnity Gaming,http://www.youtube.com/channel/UCdHS-Vrewh_EU-sXYZeDgzw,6,1,2021-05-24T10:00:57Z,2021-05-24T10:00:57Z,Earliest I've been in 7 seasons!!!!,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgxM6RTNm8CnXkzvjWN4AaABAg,Kitchen Foods,http://www.youtube.com/channel/UCvLJKdjE2ID7qOljOoY6gxw,6,1,2021-05-25T10:02:05Z,2021-05-25T10:02:05Z,Very yummy dessert! 😋😋😋😋,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgyDRv4-nnTQlZ0ij854AaABAg,GWillikerz,http://www.youtube.com/channel/UCdPiYrc1CFVHlw2OPeqClgw,6,0,2021-05-24T13:51:37Z,2021-05-24T13:51:37Z,"OMG when Rhett puts on the hat, I love Chase's reaction of ""hey not to bad boss"" at 2:40. Amazing",International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgzJt54MOSAEvqfK0kN4AaABAg,Marisa,http://www.youtube.com/channel/UCh-do4pDCx3z6DWvL8XRzfg,6,0,2021-05-24T16:09:38Z,2021-05-24T16:09:38Z,you know it's gonna be a good episode when you see darts,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugy1V9T9dLWTx79OjNd4AaABAg,Hyemin J.,http://www.youtube.com/channel/UCx-CROBj4mnU-oJcjOHbxnA,6,0,2021-05-24T11:02:08Z,2021-05-24T11:02:08Z,Idk why but I love these international foods segments so much 🥰,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugz82M9rm2-Jb6Hg5nt4AaABAg,Kerrie Pitts,http://www.youtube.com/channel/UCwWH4LgZFbynTeZcFCcGmfQ,6,0,2021-05-24T23:25:06Z,2021-05-24T23:25:06Z,Are we going ignore that rhett basically breaks darts rules and leans ssupppeerrr far as he's throwing the dart 😅.,International Desserts,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugz_XGuJVAOXvjF6TBt4AaABAg,Slavic Borysyuk,http://www.youtube.com/channel/UCgMDbUP4ZPQy6hT6BXsqIfw,6,3,2021-05-31T10:00:29Z,2021-05-31T10:00:29Z,First,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgySWSuF85mS84lfBNd4AaABAg,Lookzr,http://www.youtube.com/channel/UCGyS-olqESaqnL_-M1xualQ,6,0,2021-05-31T14:23:38Z,2021-05-31T14:23:38Z,Is nobody talking about how they referred to the Sour Patch Kids as bears? Immediately after saying Sour Patch KIDS,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugwe1jMfvrzgzddVUhN4AaABAg,XP WINDOWS GUY,http://www.youtube.com/channel/UCpwbg_ddhPoHkKJkJF-gfsw,6,0,2021-05-31T10:55:12Z,2021-05-31T10:55:12Z,"after the blind test and dart game, this axe-throwing madness is the best game of GMM.",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxBQ_X74Q9iKA2p_NZ4AaABAg,Emily Fogerty,http://www.youtube.com/channel/UCGjVPLTNapUd4QcKBw8FH0g,6,0,2021-06-03T02:35:37Z,2021-06-03T02:35:37Z,I've never been the person to do this... but WHEN'S THE NEXT EPISODE!? I really enjoyed this. Letting Link throw sharp objects and Rhett's reaction to Link with said sharp objects is the most entertaining thing I've seen in a while.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugz-r9y3jILyXJwTVuN4AaABAg,Big Timer,http://www.youtube.com/channel/UCthKNWxEm5XZtgfqNCn0iSA,6,0,2021-05-31T10:00:45Z,2021-05-31T10:01:14Z,Hope everyone has a good day🤟,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugys7IzIjzs4rRGbhOl4AaABAg,DupeFort Gaming,http://www.youtube.com/channel/UCYLQuyx2WxD0r9YXV0Xamkw,6,0,2021-05-31T21:07:14Z,2021-05-31T21:07:14Z,"For most of the episode: ""Wow, I'm amazed at how accurately they're throwing!""<br><br>That one throw: ""Uhuh, that's more like it.""",Extreme vs Original Snack,dialog format,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgynSNk_lW_XioWflMl4AaABAg,Amiee White,http://www.youtube.com/channel/UCGrCLDxDeG99VmqwPxAE0Eg,6,0,2021-06-01T13:43:24Z,2021-06-01T13:43:24Z,"I'm a cosmetologist, I have a strangers hair in 90% of my food 🤷🏼‍♀️🤣",Which food would you rather?,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgwWWgFF8LSVLopCIwd4AaABAg,Garrett King,http://www.youtube.com/channel/UChGXJY0X7bJR7kPE82qfLIw,6,0,2021-06-01T10:00:39Z,2021-06-01T10:03:42Z,"good morning y'all, hope everything is well.<br><br>starting a new job today at a hospital, can't stay asleep. wish me luck!",Which food would you rather?,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgyjS3mdqUdGGf805gl4AaABAg,Twinnerwinner1554,http://www.youtube.com/channel/UCx2-1jcDRyJqIdIr0Ohcw0A,6,0,2021-06-01T11:07:53Z,2021-06-01T11:07:53Z,"The wise words of my mother (that works for southwest) <br>""Friends don't let friends fly spirit""",Which food would you rather?,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgxKG4X5BJsM7J2zWG54AaABAg,Becky Miller,http://www.youtube.com/channel/UCk1XYiZTFacqpqNQ89tyEbQ,6,1,2021-06-01T19:18:09Z,2021-06-01T19:18:09Z,"had to stop eating my lunch when they wouldn't stop saying ""spit"" over and over again 😭😭 <br>they finally got me, after so many years, I've been bester",Which food would you rather?,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgwhhF9813P4UZhAN6x4AaABAg,Mika Swan,http://www.youtube.com/channel/UCr4wxZyYEsoqpdMdRTWbc7A,6,0,2021-06-03T10:21:54Z,2021-06-03T10:21:54Z,"shoulda done a turbo spool, not just a weak engine rev lul",Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=Ugx8e6sXpJaoGpYT3q54AaABAg,Emily Fogerty,http://www.youtube.com/channel/UCGjVPLTNapUd4QcKBw8FH0g,6,3,2021-06-03T10:29:33Z,2021-06-03T10:29:33Z,"Hey GMM, if you do smells, please include the smell of rain and the smell of fall. Y'all know what I'm talking about! If you need something physical, decaying leaves is the cause of that fall smell. For rain, maybe rainwater would work? Though I get that it doesn't rain there much.",Best Sound Test,,y'all,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=Ugxu_oARBJj4gFA-YBt4AaABAg,Adam Siska,http://www.youtube.com/channel/UCplJwSBl0c1aJu1nx0YR3uw,6,1,2021-06-04T04:16:06Z,2021-06-04T04:16:06Z,Who's idea was it to put a COROLLA as the engine category.,Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgzA8YVltm0O8Kc08uJ4AaABAg,The Miss Katana,http://www.youtube.com/channel/UCBasX9TPkFY8WdazSr2gHBQ,6,0,2021-06-03T15:38:08Z,2021-06-03T15:38:08Z,"I just want to have a meeting with everyone who didn't consider ""popping bubble wrap"" satisfying enough to be up here",Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=Ugw1Vu8YiJ-tu3QQxO14AaABAg,Kirsten M.,http://www.youtube.com/channel/UCiRZHNelSrKxaXypW4NNvDg,6,0,2021-06-03T13:23:11Z,2021-06-03T13:23:11Z,"gmm episode where they test coffee shop coffees from the store, from the bag, and from a k-cup OR a gmm episode where they try to guess what country a historical dish comes from",Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgxdmUsRmBK7oxrfFBl4AaABAg,Vyx,http://www.youtube.com/channel/UCtpPBKgP7jX0oqmhOYneo-w,6,0,2021-06-03T10:02:14Z,2021-06-03T10:02:14Z,I FEEL THE SATISFACTION!,Best Sound Test,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugw3UYR3NHDh1chUbOJ4AaABAg,Savy Flores,http://www.youtube.com/channel/UC3KG84oate8KuAnrjnRmCNg,6,0,2021-06-07T12:42:30Z,2021-06-07T12:42:30Z,"With these Alternate Dimension snack taste tests and GMM's unaired cartoon Unattended Baggage, Rhett and Link are slowly morphing into Rick and Morty",Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgyF6r9rTKqa0DFwkpB4AaABAg,Krischen Rivera,http://www.youtube.com/channel/UC0vm5szoX245XWx_B4esRPw,6,0,2021-06-07T13:58:00Z,2021-06-07T13:58:00Z,Hey Rhett and Link I don't know if you'll see this but I have a really good idea for an episode try every flavor of Cheez-Its I thought about it and I think that would be cool to watch,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugy1dv1hUB-876d3fTB4AaABAg,Katie Mayfield 230,http://www.youtube.com/channel/UC_1f9lxJBSYhi2ioWEJzYkA,6,0,2021-06-07T10:54:43Z,2021-06-07T10:54:43Z,I'm dying for them to do Alternate Universe Beauty Products,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgycE-9tGSlDDvaGUC14AaABAg,Mii Kay,http://www.youtube.com/channel/UCoQcW8NoHWuFN4ZWg-3jb0g,6,0,2021-06-07T17:44:12Z,2021-06-07T17:44:12Z,it's not even 1st of April. This whole episode feels like I'm being fooled xD,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgyJ9IQywljEYGGYHlZ4AaABAg,Univirsul,http://www.youtube.com/channel/UCPe4fqzxSuWzYUStZKQiTyA,6,0,2021-06-07T21:15:18Z,2021-06-07T21:15:18Z,I feel like Lava Caps is kind of an ingenious idea considering how big spicy stuff is right now,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugxc9oqcCQ-u6FLKazR4AaABAg,realeques,http://www.youtube.com/channel/UCGkk8QxAfr0o4QwtfwPVqhw,6,0,2021-06-07T11:38:04Z,2021-06-07T11:38:04Z,since i'm eating i'm gonna pause this for now and come back in 15 minutes.,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgxYohL0X62PSZnCN9Z4AaABAg,lefishe juan,http://www.youtube.com/channel/UCFsVeI-zH1YLHzRbII1ORug,6,1,2021-06-07T10:03:13Z,2021-06-07T10:03:13Z,good mythical afternoon from egypt,Alternate Universe Snacks,,,mythical,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgyayVss8TfD6OGaGr94AaABAg,Jezziel Morillo,http://www.youtube.com/channel/UCMz9zecQe9MYR2dXVluzUNg,6,0,2021-06-07T10:01:03Z,2021-06-07T10:01:03Z,Good mythical morning 🔥,Alternate Universe Snacks,,,mythical,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugw9YFCcr0VfQojlQ3p4AaABAg,A literal duck,http://www.youtube.com/channel/UCpymh1ElulKyC67BomNjLrw,6,0,2021-06-07T10:05:07Z,2021-06-07T10:05:07Z,I love the alternate universe snack episodes.,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgwaTpYLP-2vISlitTt4AaABAg,CookieMastah,http://www.youtube.com/channel/UCzhuaGZPF_RdKJc4WXjsWqg,6,0,2021-06-07T11:03:02Z,2021-06-07T11:03:02Z,Rhett: It's called Top Ramen because it's made from products from the top of the animals<br>Eggs: Am I a joke to you?,Alternate Universe Snacks,dialog format,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=Ugxr1nGWe3EZzZg7n6B4AaABAg,Margie Whitteck,http://www.youtube.com/channel/UCwAI155uCojwHDH1c41Cy7Q,5,1,2021-06-04T11:41:43Z,2021-06-04T11:41:43Z,"Boys, that is some weak-ass tea!",Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgyVd1H7ZbL_U-gj6rh4AaABAg,Matt Nowlin,http://www.youtube.com/channel/UCo4X445_7zrca0-CcoCV-7A,5,0,2021-06-04T16:58:05Z,2021-06-04T16:58:05Z,I cannot believe how clear that ice tea is. That isn't tea that's water. Lol,Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgybI_rTLlOWaqjeCqx4AaABAg,FURIOUS TITANYT,http://www.youtube.com/channel/UCS-htE5hVTPRrPYmgCDaXOQ,5,1,2021-06-04T10:02:32Z,2021-06-04T10:02:32Z,Good mythical morning everyone,Blind Sweetener Taste Test,,,mythical,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgyWkgUW6N6OXL1o4DV4AaABAg,Maya -Gur,http://www.youtube.com/channel/UCrlCzhlX3puS-jujilcv-1g,5,0,2021-06-04T11:03:01Z,2021-06-04T11:03:01Z,"Every time they said 'stevia"" I thought they said ""Stevie"".",Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=Ugzyf98-2G2b91drB-B4AaABAg,TJ The Entertainer,http://www.youtube.com/channel/UCwOt7YJYqeTBydOfxtISWpA,5,0,2021-06-04T10:02:12Z,2021-06-04T10:02:12Z,"You guys should try coffee pods, tea bags, and coffee creamers next time",Blind Sweetener Taste Test,,you guys,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgwgHRSLpZkn3zt625R4AaABAg,CoasterFish,http://www.youtube.com/channel/UCzqvDQ2xvlGzvcu8iVLY5bA,5,2,2021-06-04T12:07:17Z,2021-06-04T12:07:17Z,"To anybody who's listened to Ronstadt (which is really interesting stuff by the way,) who even is Link's character?",Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgxCe7afR6XZNKLxtgt4AaABAg,Noah Feild,http://www.youtube.com/channel/UC1HNZFx6gh8x45Zhdqg-aEA,5,0,2021-06-04T10:06:26Z,2021-06-04T10:06:26Z,Listen. I love to see Link win or to horribly lose. Stop doing games where they work together.,Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgyMS8TUlq9y77viEt54AaABAg,Madelynn Parchim,http://www.youtube.com/channel/UCti1XLp70VPc2uj2jlrGQzA,5,0,2021-05-24T10:03:18Z,2021-05-24T10:03:18Z,Why does Rhett look like an ex rock band lead singer?,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgxqVIFNksR9-3TJf1l4AaABAg,Brandi Holloway,http://www.youtube.com/channel/UCbkf85TFHoO0q0rpTIkahUA,5,0,2021-05-24T10:02:54Z,2021-05-24T10:02:54Z,Love you guys thank for the laughs u don't know how much I need to laugh these days,International Desserts,,you guys,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgyAHUVFjqCHD9plMdl4AaABAg,Sophie Ward,http://www.youtube.com/channel/UCHWjGuEraS7delIGgFOdlcA,5,0,2021-05-24T15:53:14Z,2021-05-24T15:53:14Z,"I lost it when Rhett said he won ""Hershey Squirts"" and the whole crew started laughing 😭",International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgxPzpqAzfr9dZSt2gJ4AaABAg,4Sight,http://www.youtube.com/channel/UCZOxcj4mqZQhgq6n2Tv3heA,5,0,2021-05-24T13:57:11Z,2021-05-24T13:57:11Z,"I love how Rhett just dives in, no fear, or at least no sign of fear.",International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugyqr9UaPxf3CHNIXcx4AaABAg,ksbk 1986,http://www.youtube.com/channel/UCF9jiXAC8qNL91Wp8Ig5TDA,5,0,2021-05-24T13:20:21Z,2021-05-24T13:20:21Z,Assuming that is Rhett and link as aliens on Rhett's shirt they missed a good opportunity to have the shirt say mythicalien.,International Desserts,,,mythical,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugw5FJEENaxj0qXnIiR4AaABAg,naomie adair,http://www.youtube.com/channel/UCCNUmKt4Y1qQ1ENTHjXxIGQ,5,0,2021-06-03T11:09:29Z,2021-06-03T11:09:29Z,Am I the only one that thinks Rhett's shirt has a very Chase-looking Rhett on it???😂😂😂,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgxwLJsFAm2zdP3JxkR4AaABAg,TatiiGaming_Tv,http://www.youtube.com/channel/UCbrEdJ9n2JuJHiWOWDwfosA,5,0,2021-05-24T15:40:32Z,2021-05-24T15:41:40Z,Link is so upset about the hat 😂😂😂,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgwN6UtIEr-oWMGJWX14AaABAg,FrostPlaysGames,http://www.youtube.com/channel/UChZnzHxNsobODR6PpsM2V4A,5,0,2021-05-25T05:40:19Z,2021-05-25T05:40:19Z,"Link: It's from a place where they are over iced<br>Rhett: So Iceland<br>Me screaming at the screen: ICELAND IS GREEN, NOT ICY!",International Desserts,dialog format,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugx79UgKWQWLnBwxBSZ4AaABAg,Chris Wallin,http://www.youtube.com/channel/UCEFyQ8Uqe8-xMAGGjvc3R_w,5,0,2021-05-25T04:40:42Z,2021-05-25T04:40:42Z,Sometimes link just seems like The only reason he is there is because he has to be. Did they get in an argument before this episode?,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgxB01k70BNLTX4SsSJ4AaABAg,Alessandro Ciotta,http://www.youtube.com/channel/UCCK7fOzHwiHtjIJkjtlLD-Q,5,0,2021-05-24T10:11:36Z,2021-05-24T10:12:00Z,Always cool to see Italy on the map<br><br>Greetings from Italy guys<br>Daje,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugz5F8KoyQstluYRT854AaABAg,Wigadama,http://www.youtube.com/channel/UCVmKIT8q_fOYnFQHXYI_slw,5,0,2021-05-24T10:03:47Z,2021-05-24T10:03:47Z,"<b><i>I wish you all love, happiness, and abundance. You've already come this far in life to stop. Keep pushing and your dreams will come true</i></b> ❤️❤️❤️",International Desserts,,you all,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxTf0LdPx7XzCRjkO54AaABAg,username is unavailable,http://www.youtube.com/channel/UCPz24LCxOwNIEzp2IPU9-Ww,5,0,2021-06-01T06:58:46Z,2021-06-01T07:14:25Z,Rhett has such good comedic timing. The over explaining his joke somehow made it funnier than the first time he said it. And yes Chase you are a snack. 😉,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgyNqSbq7PAQCXUCTxt4AaABAg,Lawless Leopards of Liberty,http://www.youtube.com/channel/UCTROGdvPBXbRRi44efN5BRg,5,0,2021-05-31T11:21:19Z,2021-05-31T11:21:19Z,Rhett: I'll never touch another mans axe<br>10 seconds later<br>Rhett: (Grabs Link's axe),Extreme vs Original Snack,dialog format,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzdbS8Gon2foDia3xF4AaABAg,William Lantry,http://www.youtube.com/channel/UConIaZwxkBShhU7bQTb04dg,5,0,2021-05-31T10:02:17Z,2021-05-31T10:02:17Z,Thank you GMM for all the entertainment!,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxGCSe9hq31YAlLqu54AaABAg,MegaCaptcha,http://www.youtube.com/channel/UCtbjcRpjqem5XOHAZYQoIxQ,5,0,2021-05-31T10:18:04Z,2021-05-31T10:18:04Z,"Chase is basically the mascot of the show and yes, I love it. 🤗",Extreme vs Original Snack,,,,
